epoch,train_loss,val_loss,train_mse,train_rmse,train_mae,train_pcc,train_r2,val_mse,val_rmse,val_mae,val_pcc,val_r2
1,0.9205558240413666,0.6828121940294901,0.8320783972740173,0.829407587647438,0.7836725786328316,0.007389909937046468,-24.02038624882698,0.6238303333520889,0.6830649822950363,0.6457004547119141,0.3322882689535618,-21.696178272366524
2,0.5328108340501785,0.3579856554667155,0.480938158929348,0.5947524830698967,0.5402926467359066,0.0676457998342812,-12.093688741326332,0.30631749890744686,0.4839732050895691,0.440547913312912,0.44185635820031166,-8.033981755375862
3,0.28015997633337975,0.22923240065574646,0.2440439984202385,0.43301041424274445,0.3765430711209774,0.0625306935980916,-3.7775913923978806,0.1818870473653078,0.3668348118662834,0.3175974953919649,0.5210760720074177,-2.8067536652088165
4,0.22389648705720902,0.21526856223742166,0.19628404453396797,0.37239110469818115,0.32024404034018517,0.24677427485585213,-2.2023432850837708,0.17939095944166183,0.3573411125689745,0.3090826366096735,0.5971982479095459,-2.657246872782707
5,0.21235654056072234,0.20387643575668335,0.19111194647848606,0.36733567900955677,0.31611387990415096,0.3872893089428544,-2.0222620368003845,0.17056117858737707,0.3495230879634619,0.3012324534356594,0.6129987463355064,-2.3940940499305725
6,0.2011151432991028,0.19898606836795807,0.1815506536513567,0.3552241809666157,0.30548156425356865,0.5485972035676241,-1.8107616603374481,0.16955668665468693,0.34197461791336536,0.2949702460318804,0.668146088719368,-2.1518792510032654
7,0.19309875890612602,0.18256330490112305,0.17654518131166697,0.34791199304163456,0.29773724637925625,0.5141513533890247,-1.5768382251262665,0.154804777354002,0.3282778188586235,0.2810022085905075,0.6735006421804428,-1.81081722676754
8,0.17215974256396294,0.1941094696521759,0.15772269060835242,0.3248313069343567,0.2764024417847395,0.551884550601244,-1.189437136054039,0.16375016327947378,0.32721949741244316,0.28085597790777683,0.693172812461853,-1.5354499071836472
9,0.1597267162054777,0.14468995233376822,0.14412194630131125,0.3027427978813648,0.25222519040107727,0.49205875769257545,-0.7278957962989807,0.12109164195135236,0.2716492600739002,0.22273889929056168,0.7069176509976387,-0.6393328905105591
10,0.13416954167187214,0.13590600341558456,0.11901576165109873,0.2632417883723974,0.21496910881251097,0.5725275464355946,-0.1643678992986679,0.1080784781370312,0.24934284016489983,0.2006457159295678,0.7010447010397911,-0.19929738342761993
11,0.11734170392155648,0.121418297290802,0.10294186417013407,0.24071584176272154,0.19264639914035797,0.5745371431112289,0.09886441379785538,0.09492335969116539,0.23307520896196365,0.18422563560307026,0.6927400529384613,-0.03487110137939453
12,0.10867228358983994,0.11469920972983043,0.09437762922607362,0.2268336620181799,0.1800711713731289,0.6283431462943554,0.19493326544761658,0.08733264007605612,0.218892983160913,0.1757683688774705,0.701012559235096,0.09335336834192276
13,0.1016021154820919,0.11387599507967631,0.0893375207670033,0.2188686914741993,0.1726204100996256,0.670236811041832,0.25622282177209854,0.0871415650472045,0.21672446187585592,0.17058702558279037,0.7097805589437485,0.09336172044277191
14,0.1036090686917305,0.10938996076583862,0.09151670569553971,0.21789821237325668,0.1713780304417014,0.6811401322484016,0.27835364639759064,0.08346940239425749,0.21388074941933155,0.166826406493783,0.7116074040532112,0.11620400846004486
15,0.09470597319304944,0.11329394578933716,0.08276318211574107,0.2086994517594576,0.16397912427783012,0.732919454574585,0.31692957133054733,0.08550828299485147,0.21139498986303806,0.1673258552327752,0.7115621790289879,0.17054683715105057
16,0.09256424475461245,0.10365774482488632,0.08179034979548305,0.2103269686922431,0.1654925039038062,0.717511460185051,0.2922649532556534,0.07727569795679301,0.20491111557930708,0.16251330077648163,0.7208237200975418,0.18481338769197464
17,0.08799886964261532,0.10155805697043736,0.07683040236588567,0.20225075259804726,0.1598594794049859,0.7425783053040504,0.3525518625974655,0.07693451433442533,0.20630729291588068,0.1645782059058547,0.7260932326316833,0.1525755450129509
18,0.08480003699660302,0.1302043025692304,0.07427881646435708,0.20077922567725182,0.15815124660730362,0.760359950363636,0.3640000894665718,0.10193980380427092,0.24276078678667545,0.19502886943519115,0.7247527241706848,-0.10740417242050171
19,0.09201601371169091,0.10148578137159348,0.08121031941846013,0.21052724216133356,0.16477629449218512,0.7021712586283684,0.31908661127090454,0.07583373005036265,0.20271939504891634,0.15942713432013988,0.7218335047364235,0.21803133934736252
20,0.08472349494695663,0.10580866535504659,0.07434891059529036,0.1988693531602621,0.15717642474919558,0.753033347427845,0.37462592124938965,0.0792587879113853,0.20777225960046053,0.1662374185398221,0.7190263718366623,0.18175975233316422
21,0.08299681693315505,0.10545976956685384,0.07222767814528197,0.2064208872616291,0.16431764140725136,0.7377516999840736,0.2967345342040062,0.08149562461767346,0.22694405354559422,0.18377094250172377,0.7399345338344574,-0.09165994077920914
22,0.08400556705892086,0.10641570389270782,0.07390832947567105,0.20472782850265503,0.16234753839671612,0.7475754022598267,0.32468193396925926,0.0810164074646309,0.21624968200922012,0.17441084515303373,0.7352158948779106,0.042114004492759705
23,0.0769583560526371,0.09931932389736176,0.06729352788534015,0.19323460385203362,0.15215420071035624,0.7821561992168427,0.39984484389424324,0.07481498527340591,0.2073068069294095,0.16611941251903772,0.7340355664491653,0.03812936693429947
24,0.07586293257772922,0.098319706817468,0.06505586439743638,0.18944785743951797,0.14912490639835596,0.7867845520377159,0.41041913628578186,0.07325812301132828,0.20464107859879732,0.16453697439283133,0.7278948649764061,0.20075242966413498
25,0.07527374997735023,0.10374696552753448,0.06511927070096135,0.1920804614201188,0.15041854325681925,0.7721478641033173,0.3763596974313259,0.07638127100653946,0.21590751595795155,0.17181455064564943,0.7252723649144173,0.0767986997961998
26,0.07564134728163481,0.10297795385122299,0.06595720176119357,0.19174603931605816,0.15195898711681366,0.7609009593725204,0.38658950850367546,0.07487043424043804,0.20583159942179918,0.1621676990762353,0.7221326753497124,0.14289852231740952
27,0.07232054453343154,0.1038687527179718,0.06306493724696338,0.1889302870258689,0.14979819394648075,0.7815605029463768,0.4117642529308796,0.07659677532501519,0.2048792475834489,0.16183153726160526,0.7241662889719009,0.14345525950193405
28,0.07166244313120843,0.09949057797590892,0.06182298134081066,0.18774139415472746,0.14825007505714893,0.7859537824988365,0.42832260951399803,0.07288665976375341,0.19850618299096823,0.1558340648189187,0.7348265871405602,0.23511849343776703
29,0.06731187347322702,0.09456943968931834,0.05744898319244385,0.18084269668906927,0.14209463633596897,0.8192753940820694,0.4670334607362747,0.06835691607557237,0.19642567075788975,0.1596792982891202,0.7316975444555283,0.2641945481300354
30,0.06712701991200447,0.0945553829272588,0.05745671910699457,0.18425046280026436,0.14533246215432882,0.8073000311851501,0.4215526655316353,0.06743235152680427,0.19460988882929087,0.1556215165182948,0.7254665121436119,0.2710411101579666
31,0.06669973526149989,0.09123867998520534,0.057365783606655896,0.18681164924055338,0.14767948258668184,0.7886893674731255,0.34009672701358795,0.06558236747514457,0.1941675003618002,0.15529705863445997,0.7290395572781563,0.266024187207222
32,0.0636877790093422,0.09190438191095988,0.054556117043830454,0.17572267912328243,0.1378698507323861,0.8337130844593048,0.4556172713637352,0.06697024893946946,0.2015040060505271,0.16399414371699095,0.732822485268116,0.1313665434718132
33,0.06494429893791676,0.09858990957339604,0.055760172894224524,0.17508612759411335,0.13733940199017525,0.8385335952043533,0.47275007143616676,0.07217941409908235,0.1978139877319336,0.15715740155428648,0.7341349571943283,0.29336725920438766
34,0.061836430616676805,0.09224515159924825,0.052946223644539714,0.16994431149214506,0.13285675458610058,0.8585992380976677,0.539229977875948,0.06622077047359198,0.1914975168183446,0.15261584147810936,0.7296845316886902,0.29205499589443207
35,0.06176994983106852,0.09684235850969951,0.052609720500186086,0.17071279045194387,0.1338740810751915,0.8397350609302521,0.5062230974435806,0.06835849490016699,0.19545619748532772,0.156178274191916,0.7247506529092789,0.28431323915719986
36,0.061154956370592116,0.09148762871821721,0.052364309900440276,0.16949420236051083,0.1327904686331749,0.8515125811100006,0.5262720808386803,0.06336994329467416,0.19107150938361883,0.15172032825648785,0.7230480536818504,0.2902773469686508
37,0.058192748576402664,0.09100324163834254,0.049116073874756694,0.16425169073045254,0.12847650237381458,0.8588173091411591,0.5558581314980984,0.06290848588105291,0.190842529758811,0.15161501336842775,0.7178476005792618,0.2693297639489174
38,0.05806379485875368,0.09158267329136531,0.0489222954493016,0.1655417075380683,0.12903117667883635,0.8585561066865921,0.5334247313439846,0.06404697394464165,0.1941507263109088,0.15707201045006514,0.7192158326506615,0.23004163801670074
39,0.05735096521675587,0.0924732635418574,0.04835089261177927,0.16466608829796314,0.1292080283164978,0.8586308285593987,0.541572917252779,0.06445748440455645,0.19673962891101837,0.1579851796850562,0.7170391380786896,0.20804744213819504
40,0.055348966456949714,0.09076609959204991,0.04604583990294486,0.16159422416239977,0.12618379946798086,0.869528241455555,0.5577762760221958,0.06354291422758251,0.19807884562760592,0.15917503088712692,0.7224686592817307,0.2231552079319954
41,0.055110920779407026,0.08824826280275981,0.046285338001325727,0.1643760483711958,0.12887288443744183,0.8618786856532097,0.5241960473358631,0.0622602904913947,0.1958702215924859,0.15735346730798483,0.730550654232502,0.207341767847538
42,0.054727284051477906,0.08926975727081299,0.04528908140491694,0.16355295665562153,0.12840909231454134,0.8548004031181335,0.5113496668636799,0.06404396530706435,0.1980251455679536,0.1594653381034732,0.7362820655107498,0.20205694437026978
43,0.055510864779353145,0.08675738920768102,0.04586927127093077,0.16536747757345438,0.1298301937058568,0.8391766995191574,0.5247417613863945,0.06109152303542942,0.18977893330156803,0.1506617646664381,0.7394737675786018,0.28423862159252167
44,0.05481963641941547,0.09348826855421066,0.04598920571152121,0.16191661451011896,0.12707734759896994,0.8574840053915977,0.5591702274978161,0.06693289475515485,0.19523565843701363,0.15668158326297998,0.7385127767920494,0.27606282383203506
45,0.05386718008667231,0.09591844181219737,0.04518524557352066,0.15590811613947153,0.12130218371748924,0.8815019279718399,0.5987981744110584,0.06936052511446178,0.1905429745092988,0.1501289764419198,0.7382553890347481,0.3318495526909828
46,0.05390519760549069,0.08884730935096741,0.0444747896399349,0.16056127566844225,0.12508777901530266,0.8600565418601036,0.5528579205274582,0.0622211080044508,0.19126973766833544,0.15224431455135345,0.739888422191143,0.283214807510376
47,0.049419779889285566,0.08444841206073761,0.041394086205400527,0.15283689089119434,0.11954856291413307,0.8901790082454681,0.5983447879552841,0.05880160990636796,0.17937455419450998,0.14227764587849379,0.7382744625210762,0.3813662603497505
48,0.0507245697081089,0.09186643858750661,0.04185116710141301,0.15304313972592354,0.11902289278805256,0.8825754448771477,0.6092760413885117,0.06553984398487955,0.1954889902845025,0.15449476148933172,0.74069444835186,0.262832947075367
49,0.04909707568585873,0.0867012267311414,0.04047241003718227,0.1508752265945077,0.11780535522848368,0.8768221884965897,0.6011674292385578,0.06085677514784038,0.18469537515193224,0.146535181440413,0.7416839152574539,0.33277512341737747
50,0.049670427478849886,0.08277075986067454,0.041012716479599476,0.15323812328279018,0.11999187525361776,0.8847645223140717,0.5849344953894615,0.05724069639109075,0.18177268002182245,0.14529520738869905,0.7395068779587746,0.35849176347255707
51,0.04904511533677578,0.08567588031291962,0.040458214993122965,0.15185073018074036,0.1187595659866929,0.8768787160515785,0.6059868894517422,0.059300877153873444,0.18447959143668413,0.14630817528814077,0.7368552833795547,0.3257051333785057
52,0.04888897500932217,0.08460686852534612,0.04018809145782143,0.1529032588005066,0.11961128655821085,0.8711723908782005,0.5876277573406696,0.058732767472974956,0.18254834320396185,0.1452644933015108,0.7366717606782913,0.3506811335682869
53,0.04711339436471462,0.082575224339962,0.038763241143897176,0.1477346457540989,0.11523924954235554,0.893540509045124,0.6239875592291355,0.05668377806432545,0.17811507638543844,0.140018867328763,0.7368981465697289,0.3805542290210724
54,0.04695193339139223,0.0828983336687088,0.038462501601316035,0.14690941479057074,0.11480034980922937,0.8833753764629364,0.6308002285659313,0.05699888663366437,0.17762159649282694,0.140543800778687,0.7357244715094566,0.40140511840581894
55,0.04672289798036218,0.08256380259990692,0.03780133865075186,0.14583684224635363,0.11393498443067074,0.8900755569338799,0.6304324008524418,0.05679029051680118,0.17966649495065212,0.14213962201029062,0.7398845925927162,0.3604218512773514
56,0.04524916373193264,0.0851178194085757,0.03680582990637049,0.14372498635202646,0.11205344879999757,0.8992337882518768,0.6430645789951086,0.059443920967169106,0.1842250693589449,0.14499697275459766,0.7443966269493103,0.3402380868792534
57,0.04605063172057271,0.08141125986973445,0.037349188001826406,0.1461762674152851,0.11393510457128286,0.8886017054319382,0.6254767514765263,0.05579360178671777,0.17715456150472164,0.13903915509581566,0.7422829940915108,0.38033532723784447
58,0.045240194723010066,0.08152072379986446,0.03690502408426255,0.1437998302280903,0.11179383657872677,0.8987242132425308,0.6484446302056313,0.0561686014989391,0.17687182407826185,0.14002244919538498,0.7430123686790466,0.4042400121688843
59,0.04540685117244721,0.0823579654097557,0.037049358419608325,0.14348546229302883,0.11166926193982363,0.8950421139597893,0.6537382546812296,0.0573818291304633,0.17751393280923367,0.14085594937205315,0.7429741770029068,0.4065013751387596
60,0.0454442729242146,0.0826033999522527,0.036885932146105915,0.1451053898781538,0.11322381813079119,0.890590138733387,0.6388671100139618,0.05693419964518398,0.1761295897886157,0.1393434191122651,0.7427638694643974,0.4123389944434166
61,0.04317561835050583,0.08636348942915599,0.0353278651018627,0.14132503513246775,0.11002609692513943,0.8988988921046257,0.6567902192473412,0.06023850361816585,0.17916039563715458,0.14160978514701128,0.7420879751443863,0.39724040031433105
62,0.04353983020409942,0.08500319222609203,0.035531001922208816,0.14073044527322054,0.10953742964193225,0.8973203301429749,0.6600940879434347,0.058845279505476356,0.18388269376009703,0.14444069098681211,0.7406381890177727,0.34640951082110405
63,0.04419272588565946,0.08357902367909749,0.035867942846380174,0.14321132190525532,0.11129698343575001,0.8881389424204826,0.6459424123167992,0.05762349930591881,0.17572709266096354,0.13775676302611828,0.7403685003519058,0.4227709323167801
64,0.04346674010157585,0.08095427975058556,0.03545503632631153,0.14230930618941784,0.11076625157147646,0.8934881314635277,0.6480598412454128,0.0553856281330809,0.177693841047585,0.14118860755115747,0.7373693212866783,0.39477895200252533
65,0.04344498468562961,0.08101696769396464,0.03543049475410953,0.14123263023793697,0.10997504461556673,0.9033604934811592,0.6555821001529694,0.05474318331107497,0.1780582359060645,0.13976875972002745,0.7374219223856926,0.3762604221701622
66,0.04278508266434074,0.08218842248121898,0.03439612238435075,0.14021257869899273,0.10842092148959637,0.8908949419856071,0.6512635853141546,0.05601994402240962,0.1845676777884364,0.14853190630674362,0.7385540306568146,0.3340761885046959
67,0.04238707385957241,0.08053986107309659,0.03419296245556325,0.14015050511807203,0.10917716380208731,0.8977391049265862,0.6493741720914841,0.054530853987671435,0.1731807477772236,0.13638879358768463,0.7404580041766167,0.4266854040324688
68,0.04188584862276912,0.07961858436465263,0.0338358847075142,0.1379792196676135,0.10704478062689304,0.9067102894186974,0.6706113126128912,0.05395361769478768,0.1754281958565116,0.1387732643634081,0.7403528019785881,0.40846170112490654
69,0.04085802445188165,0.07999287048975627,0.03294926503440365,0.1362231494858861,0.10545069724321365,0.9063239544630051,0.6805872544646263,0.053704688558354974,0.17108322214335203,0.1342300744727254,0.7403785958886147,0.43264467269182205
70,0.04060912262648344,0.0812949538230896,0.03288685804000124,0.1360828783363104,0.10565217677503824,0.9107019454240799,0.6720975060015917,0.055007698480039835,0.17514777276664972,0.13749732356518507,0.7411703169345856,0.40944771096110344
71,0.04119455339387059,0.08166978508234024,0.032946160645224154,0.1349068284034729,0.10502619715407491,0.9099390208721161,0.6936038881540298,0.055524425115436316,0.17500237561762333,0.13678371533751488,0.7430323213338852,0.4105977714061737
72,0.04086339008063078,0.08003535370031993,0.0328024547197856,0.13460457418113947,0.10401907609775662,0.9068970531225204,0.6876324359327555,0.05468830477911979,0.1737808035686612,0.13728301320225,0.7454353272914886,0.4225444905459881
73,0.04042021632194519,0.08281956613063812,0.03254469332750887,0.13525183033198118,0.10538338590413332,0.9045086801052094,0.6864484716206789,0.05677998764440417,0.1776254829019308,0.139041593298316,0.7458630055189133,0.4002423733472824
74,0.040522217843681575,0.07905427863200505,0.032517306215595454,0.1340546254068613,0.10386677831411362,0.9140584617853165,0.6952426098287106,0.05315343872644007,0.17101387027651072,0.1347886361181736,0.7424569204449654,0.4378715269267559
75,0.03982241917401552,0.08070060859123866,0.03225294325966388,0.13368479162454605,0.10376313608139753,0.9175485298037529,0.693260058760643,0.054576029418967664,0.1724999463185668,0.13438926171511412,0.7421417310833931,0.4256398640573025
76,0.04022102849557996,0.07844335337479909,0.03205976256867871,0.13338020537048578,0.10310977278277278,0.9130272418260574,0.6935226339846849,0.052768151625059545,0.17135753855109215,0.13571424316614866,0.7428777143359184,0.4365308918058872
77,0.04054750083014369,0.07872287929058075,0.032465593656525016,0.13555417582392693,0.10532862786203623,0.9094518050551414,0.680374464020133,0.05300196725875139,0.17115151789039373,0.1347398916259408,0.7427218481898308,0.43494103476405144
78,0.0388311623595655,0.07961241155862808,0.031165779975708574,0.13272517826408148,0.1030798009596765,0.9137444421648979,0.6963140647858381,0.05376524291932583,0.17420317325741053,0.13704777415841818,0.7428164556622505,0.4150407798588276
79,0.03917655870318413,0.07953292628129323,0.03162394871469587,0.13153331726789474,0.10185844684019685,0.9159714356064796,0.6958156991750002,0.0537660364061594,0.17478671483695507,0.13750428892672062,0.744028277695179,0.4099937938153744
80,0.039102467242628336,0.07864011203249295,0.0311460813973099,0.13183476962149143,0.10185153596103191,0.9111016914248466,0.6950599122792482,0.05304999172221869,0.1701324423775077,0.13374384306371212,0.7427538707852364,0.4469551518559456
81,0.03956509046256542,0.07802972197532654,0.03154506295686588,0.13230544701218605,0.10243571223691106,0.9138860329985619,0.6964143440127373,0.05255338083952665,0.17172976396977901,0.13648863695561886,0.7434445843100548,0.4361809454858303
82,0.03858846193179488,0.07835095872481664,0.030879269004799426,0.12999730836600065,0.10080531379207969,0.9200714454054832,0.706155264750123,0.05286877939943224,0.17261553276330233,0.13567061070352793,0.7440967187285423,0.4249117635190487
83,0.039221367426216604,0.0797743946313858,0.03131739638047293,0.13207564875483513,0.10175088606774807,0.9115858972072601,0.6981675773859024,0.05402861745096743,0.17224000580608845,0.13474450632929802,0.743976853787899,0.43371133133769035
84,0.038567348197102544,0.07864159097274144,0.030770773242693394,0.12980071734637022,0.10019899718463421,0.9178395718336105,0.7132282108068466,0.05301769566722214,0.17157575581222773,0.13429524842649698,0.743661567568779,0.4365948587656021
85,0.0391737962141633,0.07793448120355606,0.031206812825985253,0.13186788652092218,0.10204179957509041,0.9155927896499634,0.6985489800572395,0.052426491398364305,0.17003870103508234,0.13345316518098116,0.7434469535946846,0.443983756005764
86,0.03819036101922393,0.07812196264664333,0.030490188801195472,0.12986909039318562,0.10076097445562482,0.9236063957214355,0.7061038687825203,0.05262088752351701,0.1693450240418315,0.13291434850543737,0.7436893135309219,0.4500318840146065
87,0.03842954710125923,0.07815773785114288,0.030638543947134167,0.129648108035326,0.10021167993545532,0.9208609238266945,0.7132238671183586,0.05269443115685135,0.16905006766319275,0.13286659494042397,0.7431428879499435,0.4529412239789963
88,0.038574226945638654,0.07838037113348643,0.030660462332889438,0.12996252719312906,0.10117720440030098,0.9184039831161499,0.7168686203658581,0.05266610253602266,0.16926736198365688,0.1322067528963089,0.7427360489964485,0.4474984332919121
89,0.03762543397024274,0.07761190955837567,0.030328595195896924,0.12852068059146404,0.09923083474859595,0.9246429428458214,0.7147183883935213,0.05218947655521333,0.1690591797232628,0.13232334610074759,0.7428996339440346,0.44854821637272835
90,0.038172769267112015,0.07847538217902184,0.0300499415025115,0.12743015494197607,0.09902819572016597,0.9229235872626305,0.7206492871046066,0.05279444938059896,0.1694003650918603,0.13231854606419802,0.7423183098435402,0.4491119682788849
91,0.038520597573369744,0.07743615160385768,0.030411627900321037,0.12825396563857794,0.09952336875721812,0.9184754714369774,0.7184107769280672,0.0519448968116194,0.16860391199588776,0.13254174124449492,0.7421328499913216,0.45348335057497025
92,0.03842603238299489,0.07820236931244533,0.03058387734927237,0.12901252508163452,0.09982235077768564,0.9254120513796806,0.7167712468653917,0.05248162790667266,0.1688417298719287,0.13213055115193129,0.7420829012989998,0.44992465525865555
93,0.039080865774303676,0.07795303439100583,0.030430620827246457,0.12948026321828365,0.10003562783822417,0.9176948592066765,0.7147185001522303,0.052283795084804296,0.1684984853491187,0.13191937282681465,0.7418916150927544,0.45344431698322296
94,0.037869217526167634,0.07758320247133572,0.030133948428556323,0.12879842054098845,0.10014525288715959,0.9221966341137886,0.7140809819102287,0.051980252959765494,0.16823940072208643,0.13196860533207655,0.7417922914028168,0.45429011061787605
95,0.037855337280780076,0.07802897195021312,0.030126897210720927,0.1273485217243433,0.09870710363611579,0.9258876517415047,0.7242176290601492,0.052381791290827096,0.16871196031570435,0.13217968493700027,0.7417341396212578,0.45195578411221504
96,0.037947386782616374,0.07771623382965724,0.02993750956375152,0.12748318072408438,0.09843725012615323,0.9242831468582153,0.7241396680474281,0.052088008262217045,0.16838501952588558,0.1318870736286044,0.741927333176136,0.45377396419644356
97,0.038457561656832694,0.0777905248105526,0.030466921627521515,0.1283542299643159,0.09965548478066921,0.9233308508992195,0.7156534045934677,0.05213872599415481,0.16838162206113338,0.13196525163948536,0.7419953942298889,0.4529153071343899
98,0.03856352437287569,0.0783008337020874,0.030409238417632878,0.12884257547557354,0.09966965205967426,0.9216167703270912,0.7191681303083897,0.05255937983747572,0.1694258162751794,0.1323377536609769,0.7421476319432259,0.4482271783053875
99,0.03745414316654205,0.07781658569971721,0.03002577373990789,0.1285537863150239,0.09952662652358413,0.9258982986211777,0.7180804815143347,0.052186890970915556,0.1683167526498437,0.13172325491905212,0.7420562729239464,0.4543180838227272
100,0.03705308698117733,0.07761562118927638,0.02975923690246418,0.12711207009851933,0.09850397566333413,0.9274773672223091,0.7202431112527847,0.05198758188635111,0.16822056751698256,0.1315809115767479,0.742146410048008,0.45369981974363327
